Time,Temp,Humidity,Light,Noise,Motion,AirQ
00:03:19,18.8,63.9,5,128,0,33
00:03:20,18.8,63.9,5,128,1,33
00:03:21,18.8,63.9,4,128,0,33
00:03:28,18.8,63.9,3,128,0,33
00:03:29,18.8,63.9,5,128,1,33
00:03:30,18.8,63.9,5,128,1,34
00:03:31,18.8,63.9,5,128,0,34
00:03:33,18.8,63.9,5,128,0,34
00:03:36,18.8,64.0,4,128,0,34
00:03:38,18.8,64.0,4,128,1,33
00:03:39,18.9,64.2,5,128,0,34
00:03:43,18.8,64.3,5,128,0,34
00:03:44,18.8,64.4,5,128,0,34
00:03:45,18.8,64.5,6,128,0,33
00:03:46,18.9,64.6,5,128,1,34
00:03:47,18.8,64.6,5,128,1,34
00:03:49,18.8,64.8,5,128,0,34
00:03:50,18.9,65.2,5,124,0,34
00:03:51,18.9,65.6,4,127,0,34
00:03:52,18.9,65.8,5,127,0,34
00:03:54,18.9,65.8,4,127,0,34
00:03:55,18.9,65.8,5,127,0,34
00:03:56,18.9,65.8,5,127,0,36
00:03:57,18.9,65.9,5,127,1,35
00:03:59,18.9,66.0,5,127,1,35
00:04:00,18.9,66.2,6,127,0,35
00:04:01,18.9,66.5,3,127,0,35
00:04:02,18.9,66.8,6,127,0,35
00:04:04,18.9,67.1,5,127,0,35
00:04:05,18.9,67.3,5,126,1,36
00:04:06,18.9,67.6,5,127,1,35
00:04:07,18.9,67.8,6,127,0,35
00:04:08,18.9,68.1,5,128,0,35
00:04:10,18.9,68.2,5,127,0,35
00:04:11,18.9,68.2,5,127,0,34
00:04:12,18.9,68.2,6,127,0,34
00:04:13,18.9,68.2,6,127,0,34
00:04:17,19.0,68.4,6,127,0,34
00:04:18,18.9,68.5,6,127,0,34
00:04:20,18.9,68.6,6,127,0,34
00:04:21,18.9,68.7,6,127,0,34
00:04:22,18.9,68.6,6,126,0,34
00:04:23,18.9,68.4,5,127,1,34
00:04:27,18.9,68.2,6,127,0,34
00:04:28,18.9,68.2,6,127,0,34
00:04:29,19.0,68.3,6,127,0,34
00:04:31,19.0,68.3,5,127,0,34
00:04:32,19.0,68.3,5,127,0,34
00:04:33,19.0,68.3,4,127,1,34
00:04:34,19.0,68.3,5,127,1,34
00:04:36,19.0,68.2,5,126,0,34
00:04:37,19.0,68.1,5,126,0,34
00:04:38,19.0,68.0,5,126,0,35
00:04:39,19.0,67.8,5,123,0,35
00:04:41,19.0,67.7,6,126,0,35
00:04:42,19.0,67.7,6,126,1,35
00:04:43,19.0,67.9,6,126,1,35
00:04:44,19.0,68.2,6,126,0,35
00:04:46,19.0,68.4,6,126,0,35
00:04:47,19.0,68.7,6,126,0,35
00:04:48,19.0,68.9,6,128,0,35
00:04:49,19.0,68.9,5,126,1,35
00:04:53,19.0,68.8,6,126,0,35
00:04:54,19.0,68.6,6,126,0,35
00:04:55,19.0,68.3,5,126,0,35
00:04:59,19.0,68.0,6,126,0,35
00:05:00,19.0,68.0,6,126,1,35
00:05:02,19.0,67.9,6,126,1,35
00:05:03,19.0,68.0,6,126,0,35
00:05:04,19.0,68.1,5,126,0,35
00:05:05,19.0,68.2,6,126,0,35
00:05:07,19.0,68.3,5,125,0,35
00:05:08,19.0,68.6,4,127,0,35
00:05:09,19.0,68.9,5,126,0,35
00:05:10,19.0,69.2,6,128,0,35
00:05:12,19.0,69.4,5,126,1,35
00:05:13,19.0,69.6,1,126,1,35
00:05:14,19.0,69.8,3,126,0,35
00:05:15,19.0,69.9,6,125,0,35
00:05:16,19.0,70.0,6,125,0,35
00:05:18,19.0,70.1,6,125,0,36
00:05:19,19.0,70.3,6,125,0,35
00:05:20,19.0,70.4,6,125,0,36
00:05:21,19.0,70.5,6,125,0,36
00:05:23,19.0,70.6,6,125,0,35
00:05:24,19.0,70.6,6,125,0,35
00:05:25,19.0,70.5,6,125,0,36
00:05:26,19.0,70.4,6,125,0,36
00:05:28,19.0,69.9,6,125,0,35
00:05:31,19.0,69.4,6,125,0,35
00:05:33,19.0,69.0,5,125,0,35
00:05:34,19.0,68.7,5,125,0,34
00:05:35,19.0,68.4,5,125,0,35
00:05:36,19.0,68.1,6,125,0,35
00:05:37,19.0,67.9,6,125,0,35
00:05:39,19.0,67.5,6,125,0,35
00:05:42,19.0,67.1,5,125,0,35
00:05:44,19.0,67.0,5,125,0,35
00:05:45,19.0,66.8,5,125,0,35
00:05:46,19.0,66.7,5,125,0,35
00:05:47,19.0,66.5,5,125,0,35
00:05:49,19.0,66.4,5,124,0,35
00:05:50,19.0,66.2,5,124,0,35
00:05:51,19.0,66.0,6,125,0,35
00:05:52,19.0,65.9,6,124,0,35
00:05:54,19.0,65.8,6,125,0,35
00:05:55,19.0,65.7,5,125,0,35
00:05:56,18.9,65.5,5,125,0,35
00:05:57,18.9,65.4,6,125,1,35
00:06:01,18.9,65.2,5,124,0,35
00:06:02,18.9,65.1,5,125,0,35
00:06:03,18.9,65.0,5,124,0,35
00:06:05,18.9,65.0,5,122,0,35
00:06:06,18.9,65.0,5,124,0,35
00:06:07,18.9,65.0,5,125,0,34
00:06:08,18.9,65.0,5,125,0,35
00:06:10,18.9,65.0,6,125,0,35
00:06:11,18.9,65.0,6,124,1,35
00:06:12,18.9,65.1,6,124,1,35
00:06:13,18.9,65.2,6,124,0,35
00:06:15,18.9,65.3,6,124,0,35
00:06:16,18.9,65.4,6,124,0,35
00:06:19,18.9,65.5,5,124,1,35
00:06:21,18.9,65.5,5,124,1,35
00:06:22,18.9,65.5,5,125,0,35
00:06:23,18.9,65.6,5,124,0,35
00:06:24,18.9,65.6,6,124,0,35
00:06:26,18.9,65.6,6,124,0,35
00:06:27,18.9,65.6,6,124,0,35
00:06:28,18.9,65.7,5,125,0,35
00:06:29,18.9,65.7,6,125,0,35
00:06:31,18.9,65.7,5,124,0,35
00:06:32,18.9,65.8,6,127,0,35
00:06:33,18.9,65.8,6,124,0,35
00:06:34,18.9,65.9,6,124,0,35
00:06:36,18.9,65.9,6,124,0,35
00:06:37,18.9,66.0,6,124,1,35
00:06:38,18.9,66.0,5,124,1,35
00:06:39,18.9,66.0,5,124,0,35
00:06:40,18.9,66.0,5,124,0,35
00:06:42,18.9,66.1,5,124,0,38
00:06:43,18.9,66.1,6,120,0,36
00:06:44,18.9,66.1,6,124,1,36
00:06:45,18.9,66.2,5,124,1,36
00:06:47,18.9,66.2,5,123,0,36
00:06:48,18.9,66.3,5,124,0,36
00:06:49,18.9,66.3,6,124,0,36
00:06:50,18.9,66.3,6,123,0,36
00:06:52,18.9,66.4,5,123,0,36
00:06:53,18.9,66.4,6,123,0,36
00:06:57,19.0,66.5,6,124,0,36
00:06:58,18.9,66.5,5,123,1,36
00:06:59,18.9,66.6,5,123,1,37
00:07:00,18.9,66.6,5,123,0,36
00:07:01,18.9,66.7,5,123,0,36
00:07:03,18.9,66.7,0,123,0,37
00:07:04,18.9,66.7,0,123,0,36
00:07:05,18.9,66.8,0,123,0,37
00:07:06,18.9,66.8,0,123,0,37
00:07:08,19.0,66.9,0,123,1,37
00:07:09,19.0,66.8,0,123,0,37
00:07:13,18.9,66.7,0,124,0,36
00:07:14,19.0,66.7,0,124,0,36
00:07:15,19.0,66.7,0,123,0,37
00:07:16,18.9,66.6,0,123,0,37
00:07:18,19.0,66.6,0,123,0,37
00:07:19,19.0,66.6,0,123,0,36
00:07:20,19.0,66.4,0,123,0,36
00:07:21,19.0,66.3,0,123,0,36
00:07:22,19.0,66.2,0,123,0,36
00:07:24,18.9,66.0,0,123,0,37
00:07:25,19.0,66.0,0,123,0,37
00:07:26,18.9,65.9,0,123,0,36
00:07:27,18.9,65.8,0,122,1,37
00:07:29,18.9,65.7,0,123,1,37
00:07:30,18.9,65.6,5,123,0,37
00:07:31,18.9,65.5,6,123,0,36
00:07:32,18.9,65.5,5,123,0,36
00:07:34,18.9,65.4,5,122,0,36
00:07:35,18.9,65.4,5,122,0,36
00:07:36,18.9,65.3,5,122,0,37
00:07:37,18.9,65.3,5,122,0,36
00:07:41,18.9,65.4,5,123,0,37
00:07:42,18.9,65.4,6,122,0,37
00:07:43,18.9,65.4,5,123,0,37
00:07:45,18.9,65.5,6,122,0,37
00:07:46,18.9,65.5,5,123,1,37
00:07:47,18.9,65.5,5,122,1,37
00:07:48,19.0,65.6,5,122,0,37
00:07:50,18.9,65.5,6,122,0,37
00:07:51,18.9,65.5,6,122,0,36
00:07:52,18.9,65.6,6,125,0,37
00:07:53,18.9,65.6,6,122,0,37
00:07:55,18.9,65.6,5,122,1,37
00:07:56,18.9,65.6,5,122,1,37
00:07:57,18.9,65.6,5,122,0,37
00:07:58,18.9,65.6,5,122,0,37
00:07:59,18.9,65.6,5,122,0,37
00:08:01,18.9,65.6,5,122,0,36
00:08:02,18.9,65.6,5,122,0,37
00:08:03,18.9,65.6,5,122,0,37
00:08:04,18.9,65.6,5,122,1,37
00:08:06,18.9,65.6,5,122,1,37
00:08:07,19.0,65.7,5,122,0,37
00:08:08,18.9,65.6,5,123,0,37
00:08:09,18.9,65.6,5,122,0,37
00:08:11,19.0,65.7,5,122,0,37
00:08:12,18.9,65.7,5,122,0,37
00:08:13,18.9,65.7,4,122,1,37
00:08:14,18.9,65.7,5,121,1,37
00:08:15,18.9,65.8,5,121,0,37
00:08:17,19.0,66.0,5,120,0,37
00:08:18,19.0,66.0,5,122,0,37
00:08:19,19.0,66.0,5,122,0,37
00:08:20,19.0,66.0,5,121,0,37
00:08:22,19.0,66.0,5,121,1,37
00:08:23,19.0,66.0,6,121,1,37
00:08:24,19.0,66.3,5,121,0,37
00:08:28,19.1,66.0,5,121,0,37
00:08:29,19.0,65.9,5,121,1,37
00:08:30,19.0,65.8,5,121,1,37
00:08:32,19.0,65.8,5,121,0,37
00:08:33,19.0,65.8,5,124,0,37
00:08:34,19.0,65.7,5,121,0,37
00:08:35,19.0,65.7,5,121,0,37
00:08:36,19.0,65.6,5,121,0,37
00:08:38,19.0,65.6,5,121,0,38
00:08:39,19.0,65.6,4,121,0,38
00:08:40,19.0,65.6,5,121,1,38
00:08:41,19.0,65.6,5,121,0,38
00:08:45,19.1,65.7,5,121,0,38
00:08:46,19.0,65.6,5,121,0,38
00:08:48,19.0,65.6,5,121,0,38
00:08:49,19.0,65.6,6,121,1,38
00:08:50,19.0,65.7,5,121,1,38
00:08:51,19.1,65.8,5,121,0,38
00:08:53,19.1,65.8,5,121,0,38
00:08:54,19.0,65.5,5,121,0,38
00:08:58,19.1,65.8,4,120,1,38
00:08:59,19.1,65.8,4,121,1,38
00:09:00,19.1,66.3,5,121,0,38
00:09:04,19.1,65.8,6,123,0,38
00:09:05,19.1,65.7,6,121,0,38
00:09:06,19.1,65.7,6,122,0,38
00:09:07,19.1,65.7,5,120,0,38
